account_id,user_id,account_type,balance_krw,monthly_contribution_krw,risky_asset_ratio,safe_asset_ratio,cash_ratio,trailing_12m_return_pct,return_period_end,data_kind,source_ids
ACC011283,USR06300,IRP,7480000,340000,0.6858494187082649,0.28369785962472216,0.030452721667012968,6.53,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011284,USR06300,PENSION_SAVINGS_FUND,3450000,230000,0.6283079892643895,0.3359591501897928,0.03573286054581774,24.28,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011285,USR06301,PENSION_SAVINGS_FUND,130000,200000,0.36593922267800105,0.0,0.634060777321999,16.43,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011286,USR06302,IRP,2220000,160000,0.35287935316646685,0.17558508243819604,0.47153556439533706,12.95,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011287,USR06303,DC,151110000,1140000,0.24316973779110637,0.471609023015893,0.2852212391930006,17.37,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011288,USR06304,DC,35920000,780000,0.05343784125232338,0.7265452516495345,0.22001690709814198,1.74,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011289,USR06304,IRP,19570000,300000,0.41915500748622214,0.510363449169882,0.07048154334389592,9.65,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011290,USR06304,PENSION_SAVINGS_FUND,7580000,280000,0.4340436481345862,0.45306767459622005,0.11288867726919379,48.08,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011291,USR06305,DC,24620000,450000,0.42738314084519086,0.5391956779262648,0.0334211812285443,8.78,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011292,USR06305,IRP,17030000,130000,0.4732189638286363,0.4798200557780041,0.04696098039335957,0.54,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011293,USR06305,PENSION_SAVINGS_FUND,1450000,260000,0.6075929572909708,0.34276086145705337,0.04964618125197578,29.58,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011294,USR06306,DC,98940000,1980000,0.08297224102965212,0.7969400104333644,0.12008774853698355,-0.15,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011295,USR06307,DC,127790000,630000,0.04840621091523198,0.7705251108741176,0.1810686782106504,9.46,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011296,USR06308,DC,34430000,570000,0.6245316194929851,0.33476651804755053,0.0407018624594644,14.68,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011297,USR06308,IRP,21070000,230000,0.5869841552878377,0.3847715515749769,0.028244293137185454,10.26,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011298,USR06309,PENSION_SAVINGS_FUND,840000,110000,0.2558285402242326,0.2629707706884693,0.4812006890872981,37.59,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011299,USR06310,DC,63300000,310000,0.019444531332019458,0.70359309728614,0.27696237138184054,-12.92,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011300,USR06310,PENSION_SAVINGS_FUND,10500000,400000,0.565249588601418,0.3583914652272486,0.07635894617133339,24.64,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011301,USR06311,IRP,30820000,250000,0.07267614822862715,0.33287630387498,0.5944475478963929,3.03,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011302,USR06311,PENSION_SAVINGS_FUND,16610000,450000,0.2024528101071376,0.3138924807872249,0.4836547091056375,20.69,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011303,USR06312,DC,94520000,780000,0.01742034326660442,0.7467894990020132,0.2357901577313824,3.43,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011304,USR06313,DC,102800000,780000,0.11010978219015428,0.7197475233348642,0.1701426944749814,-1.35,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011305,USR06314,IRP,6770000,150000,0.5116784536897523,0.4602562277634185,0.028065318546829185,10.91,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011306,USR06314,PENSION_SAVINGS_FUND,3790000,430000,0.5750352964505693,0.40337925625854665,0.021585447290884092,42.68,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011307,USR06315,DC,11610000,1040000,0.24608055016752023,0.7282108076699652,0.02570864216251454,0.24,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011308,USR06315,PENSION_SAVINGS_FUND,8930000,330000,0.33086967025909675,0.6329425690189793,0.03618776072192399,32.47,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011309,USR06316,DC,3160000,170000,0.14226934444213393,0.6594597729232703,0.19827088263459586,5.94,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011310,USR06317,DC,32390000,430000,0.05338921016338788,0.669845889580537,0.27676490025607503,5.06,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011311,USR06318,DC,9540000,160000,0.5567992708492501,0.41055136499376993,0.03264936415697999,18.11,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011312,USR06318,IRP,15030000,110000,0.6577188551905764,0.29648719275451,0.04579395205491359,14.58,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011313,USR06318,PENSION_SAVINGS_FUND,5930000,210000,0.6671176177631878,0.29531771261516804,0.037564669621644176,25.01,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011314,USR06319,DC,11870000,480000,0.08073264173164078,0.7245197143726914,0.19474764389566795,12.3,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011315,USR06320,DC,28890000,540000,0.21061545680818627,0.532417499583321,0.25696704360849276,8.69,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011316,USR06321,DC,4570000,490000,0.525421201402387,0.433656955780934,0.040921842816678995,5.26,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011317,USR06321,PENSION_SAVINGS_FUND,2370000,260000,0.4368914323736805,0.5475487905400267,0.015559777086292744,27.73,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011318,USR06322,DC,79510000,910000,0.16378088934406052,0.6730461483408682,0.16317296231507125,3.48,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011319,USR06322,IRP,18640000,410000,0.4555562121408904,0.4014090634630396,0.1430347243960699,11.4,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011320,USR06323,DC,12970000,280000,0.5170483824319067,0.47132491842338486,0.011626699144708503,13.14,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011321,USR06323,IRP,96040000,180000,0.6590056659231158,0.3015249313371955,0.03946940273968866,9.04,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011322,USR06323,PENSION_SAVINGS_FUND,9870000,280000,0.406898600664326,0.5814380444703143,0.011663354865359655,43.73,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011323,USR06324,DC,69800000,640000,0.06674712934845217,0.6577971108719309,0.2754557597796169,9.43,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011324,USR06325,DC,16300000,350000,0.10827925155006408,0.7440035888814144,0.14771715956852147,10.57,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011325,USR06326,DC,3950000,390000,0.7,0.2849667216892366,0.015033278310763478,14.09,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011326,USR06326,IRP,6460000,120000,0.5890354090560695,0.38875706566020846,0.022207525283721975,16.88,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011327,USR06327,DC,305360000,990000,0.3712583238043803,0.5800845243935064,0.04865715180211322,6.92,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011328,USR06327,IRP,13970000,190000,0.24699032657760492,0.7213987682075598,0.03161090521483535,18.73,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011329,USR06328,DC,70860000,800000,0.23674529667061275,0.7171781185299244,0.046076584799462854,6.13,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011330,USR06328,IRP,13790000,190000,0.3657751176721567,0.6088953975894809,0.025329484738362478,6.75,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011331,USR06329,DC,53650000,170000,0.07038416371044791,0.7525999443613485,0.17701589192820363,7.62,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011332,USR06329,IRP,8830000,130000,0.30860648831020954,0.6339993140532939,0.05739419763649659,6.49,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011333,USR06330,DC,26500000,560000,0.45075792843905177,0.500268558574971,0.04897351298597731,4.47,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011334,USR06330,PENSION_SAVINGS_FUND,4730000,250000,0.36817734814043573,0.6141259718058681,0.017696680053696037,36.84,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011335,USR06331,DC,103560000,820000,0.3298584711637727,0.6309796624239544,0.0391618664122729,-2.75,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011336,USR06331,IRP,9210000,150000,0.44530031184184726,0.5374118941509537,0.017287794007199,7.76,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011337,USR06331,PENSION_SAVINGS_FUND,4000000,470000,0.5447167827548736,0.44037139929886654,0.014911817946259908,17.4,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011338,USR06332,DC,49650000,460000,0.3373443591855467,0.6161099968477447,0.04654564396670862,8.18,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011339,USR06332,IRP,8930000,210000,0.5540769725644946,0.4076777496594076,0.038245277776097736,5.42,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011340,USR06332,PENSION_SAVINGS_FUND,40670000,530000,0.8042464651328839,0.162912277819918,0.03284125704719811,33.58,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011341,USR06333,DC,29950000,270000,0.4754715951841746,0.42425091960256767,0.10027748521325773,14.83,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011342,USR06333,IRP,53320000,270000,0.2684116800980773,0.09325393296020523,0.6383343869417174,3.11,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011343,USR06334,DC,17620000,400000,0.7,0.2505969138708173,0.04940308612918275,16.93,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011344,USR06334,IRP,9350000,290000,0.7,0.26813538108828516,0.031864618911714875,14.81,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011345,USR06334,PENSION_SAVINGS_FUND,5390000,320000,0.5649066016433077,0.4198788695627266,0.01521452879396568,20.18,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011346,USR06335,DC,10840000,440000,0.11559535666611385,0.6938360064603366,0.19056863687354958,12.94,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011347,USR06336,DC,20590000,910000,0.5810485181004454,0.40738196665839305,0.011569515241161517,10.27,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011348,USR06336,IRP,118330000,220000,0.559349081811244,0.4089552864141868,0.03169563177456918,16.29,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011349,USR06337,IRP,39890000,270000,0.4664818088268086,0.5041971319719502,0.029321059201241242,15.93,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011350,USR06337,PENSION_SAVINGS_FUND,960000,290000,0.33712725818771916,0.619353505923945,0.04351923588833585,30.47,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011351,USR06338,IRP,4200000,120000,0.2176294817000543,0.08615273561236791,0.6962177826875777,9.4,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011352,USR06339,DC,100750000,1760000,0.14577855546771373,0.5720241371595252,0.2821973073727611,6.73,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011353,USR06340,IRP,19160000,160000,0.7,0.28377876427090937,0.016221235729090677,18.78,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011354,USR06340,PENSION_SAVINGS_FUND,1190000,390000,0.8637273210547401,0.10981090176496579,0.026461777180294063,29.33,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011355,USR06341,DC,23950000,300000,0.0581996795750592,0.7978109427414365,0.14398937768350428,3.45,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011356,USR06342,DC,46080000,690000,0.7,0.2543553386175721,0.04564466138242795,12.92,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011357,USR06342,PENSION_SAVINGS_FUND,9500000,370000,0.7598975534287103,0.19624306857135057,0.04385937799993909,37.28,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011358,USR06343,DC,7130000,360000,0.37645941603380445,0.5864957468720423,0.03704483709415328,8.3,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011359,USR06343,IRP,29760000,320000,0.5703918505245819,0.4081083665410092,0.02149978293440894,13.74,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011360,USR06343,PENSION_SAVINGS_FUND,13720000,570000,0.5366815650589465,0.4156112083195314,0.047707226621522124,28.64,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011361,USR06344,IRP,3080000,100000,0.22111124245464917,0.10922210827839474,0.6696666492669561,0.66,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011362,USR06344,PENSION_SAVINGS_FUND,2180000,130000,0.2942585510346752,0.20403475464078213,0.5017066943245427,0.51,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011363,USR06345,DC,8530000,1440000,0.31428318180328896,0.6560468106614752,0.029670007535235896,14.44,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011364,USR06345,IRP,56090000,210000,0.4626579348055022,0.512481589128019,0.024860476066478794,4.6,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011365,USR06345,PENSION_SAVINGS_FUND,1610000,360000,0.38077659093509564,0.5782722673886591,0.040951141676245306,21.79,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011366,USR06346,PENSION_SAVINGS_FUND,1710000,280000,0.1925672842387986,0.15175930466705334,0.655673411094148,28.39,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011367,USR06347,DC,15830000,910000,0.5418251028097009,0.4208068835156609,0.037368013674638205,10.95,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011368,USR06347,PENSION_SAVINGS_FUND,8410000,530000,0.5889704792903497,0.372615871535585,0.03841364917406525,38.58,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011369,USR06348,IRP,5260000,380000,0.14254581302835123,0.17630692749882315,0.6811472594728256,7.5,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011370,USR06348,PENSION_SAVINGS_FUND,3560000,520000,0.022688248624270275,0.47785556947817626,0.4994561818975534,32.63,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011371,USR06349,DC,53490000,700000,0.36348306228749727,0.5114688909462821,0.12504804676622056,1.47,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011372,USR06349,IRP,49350000,170000,0.07520301522949069,0.3499316022834047,0.5748653824871046,1.89,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011373,USR06350,DC,15540000,670000,0.1495506046298753,0.594563348765386,0.2558860466047387,0.27,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011374,USR06351,IRP,4530000,70000,0.045308729572109345,0.3790689543079847,0.575622316119906,9.26,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011375,USR06351,PENSION_SAVINGS_FUND,610000,230000,0.18980214260791745,0.20037219186095823,0.6098256655311243,12.71,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011376,USR06352,DC,2110000,300000,0.4530152532602768,0.46820769164876,0.07877705509096317,19.67,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011377,USR06352,IRP,980000,70000,0.06564437441422978,0.3108819232839465,0.6234737023018238,0.62,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011378,USR06353,DC,4710000,1000000,0.06713706693552546,0.6794973507751247,0.25336558228934986,7.76,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011379,USR06353,PENSION_SAVINGS_FUND,9650000,240000,0.7498717890257576,0.14982325052011455,0.10030496045412787,39.08,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011380,USR06354,DC,46740000,1070000,0.2927416181552554,0.6443875960723555,0.06287078577238911,13.93,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011381,USR06354,PENSION_SAVINGS_FUND,15550000,380000,0.04198097094473287,0.42998687804211666,0.5280321510131505,11.63,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011382,USR06355,DC,2010000,580000,0.16118690529397695,0.683740765949728,0.15507232875629506,8.37,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011383,USR06356,PENSION_SAVINGS_FUND,3500000,250000,0.13526168444836112,0.19497076311972505,0.6697675524319138,12.48,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011384,USR06357,IRP,21800000,390000,0.10780069797599807,0.24617235932549053,0.6460269426985114,8.7,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011385,USR06358,DC,21110000,400000,0.018917484403085816,0.8084320059769793,0.17265050961993486,9.88,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011386,USR06359,DC,11280000,1080000,0.17331482143694732,0.5450719505665848,0.28161322799646793,-2.57,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011387,USR06360,DC,32940000,860000,0.15739632195604691,0.586946329625911,0.25565734841804205,6.62,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011388,USR06360,IRP,52800000,150000,0.686417491363147,0.1656411134168806,0.1479413952199724,11.06,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011389,USR06361,DC,39170000,1240000,0.656025877909682,0.33290905280426053,0.01106506928605743,13.38,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011390,USR06361,IRP,18120000,360000,0.395687236409846,0.5630517145995114,0.04126104899064249,-2.2,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011391,USR06361,PENSION_SAVINGS_FUND,3190000,400000,0.5181841874063748,0.47106258990704136,0.01075322268658382,49.52,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011392,USR06362,DC,11750000,860000,0.5606964601537353,0.400593474451104,0.03871006539516071,17.06,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011393,USR06362,IRP,4910000,450000,0.4462791090289324,0.5166983546783075,0.037022536292760075,19.6,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011394,USR06362,PENSION_SAVINGS_FUND,2310000,760000,0.4945722192356879,0.4696904884289835,0.0357372923353287,36.25,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011395,USR06363,PENSION_SAVINGS_FUND,2450000,110000,0.14441685134842636,0.26638287836654373,0.58920027028503,17.37,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011396,USR06364,DC,78280000,670000,0.7,0.2574501811131357,0.0425498188868643,22.5,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011397,USR06364,IRP,1850000,300000,0.7,0.278412963235159,0.02158703676484102,18.48,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011398,USR06364,PENSION_SAVINGS_FUND,4780000,400000,0.8733149519875572,0.0938571509247178,0.03282789708772505,39.53,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011399,USR06365,DC,21050000,520000,0.2305808084192292,0.5962796230914612,0.17313956848930956,8.31,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011400,USR06366,DC,2910000,390000,0.22810574610803416,0.5116293499536703,0.2602649039382956,1.96,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011401,USR06366,IRP,1480000,100000,0.7,0.23416140873994282,0.06583859126005723,17.54,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011402,USR06367,DC,93460000,1150000,0.05473119470441312,0.6765971630079523,0.2686716422876346,-1.5,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011403,USR06368,DC,11080000,650000,0.37707195701472485,0.5856728310583825,0.03725521192689259,11.92,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011404,USR06368,IRP,14040000,400000,0.35624106182209037,0.62371893398309,0.020040004194819667,6.53,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011405,USR06368,PENSION_SAVINGS_FUND,4090000,480000,0.5895437915089909,0.3820097332811005,0.02844647520990857,35.34,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC011406,USR06369,DC,73990000,790000,0.12311278477234394,0.6017352058469317,0.27515200938072437,0.01,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011407,USR06369,IRP,46100000,170000,0.5304066052754465,0.3590814927826894,0.11051190194186411,6.42,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011408,USR06370,DC,21370000,370000,0.17277107639040667,0.6143772874133161,0.21285163619627723,14.49,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011409,USR06371,DC,164030000,660000,0.18888335212932525,0.7835625009983338,0.027554146872340958,3.49,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011410,USR06371,IRP,9140000,150000,0.4153877704442492,0.5505902091684963,0.034022020387254444,12.01,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC011411,USR06372,DC,12470000,380000,0.349864403045241,0.6124993783198855,0.03763621863487339,1.7,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
